track_uri,artist_uri,genres
6SQLk9HSNketfgs2AyIiMs,6KImCVD70vtIoJWnq6nGn3,['pop']
2xXCYeiWBTy1h829foY6i1,3b8QkneNDz4JHKKKlLgYZg,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
294OTXzeEZJMf4ETZCKxyM,0YWxKQj2Go9CGHCp77UOyy,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']"
74ICFHjoWaI4lsh7Ru08DZ,65Hl3kqIp39UAQcG4FgSHN,"['country rap', 'redneck']"
2bo8d1ADtjXCb5lyVgI9LQ,4Ksjx6zBbzC3iwxn8yLXiT,[]
2ZL7WZcjuYKi1KUDtp4kCC,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
4ileLT7ldd2uX8bMemWqbm,0epOFNiUfyON9EYx7Tpr6V,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']"
2kRvKsjgw4BiOFUPZDe8J6,0YQBN02bmZvwGNrrWsg2sT,['post-hardcore']
1OPe2SrngG5vnD4vqBJyMz,7ATjoynQpXs4VYjj2MOw4s,[]
3HQxzXOb4p9pfpD5gP38D5,5XJDexmWFLWOkjOEjOVX3e,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']"
0IQ3KOas5wGRregqoMb9HF,3ycxRkcZ67ALN3GQJ57Vig,"['alternative r&b', 'indie soul']"
7Fos4vYGRc7HYzzrKCEzAE,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']"
6gBFPUFcJLzWGx4lenP6h2,0Y5tJX1MQlPlqiwlOH1tJY,"['hip hop', 'rap', 'slap house']"
4xlNBE6aVDphYWh2eJPCgO,2TkIpMXd8n4qQnUeN2sEBD,[]
71cX4zi1WN3bHhZU6isO2h,5VAGvOZ4YxZ3zAlfUolMNd,[]
6e5kjwABBy57SPFnGocfRH,07VmOvmuBp9G0gb8BTrpn0,['dirty south rap']
4uOKFydzAejjSFqYbv1XPt,69MEO1AADKg1IZrq2XLzo5,"['reggae fusion', 'uk reggae']"
1lbXEepatjRVjoG8pZMtdp,08GQAI4eElDnROBrJRGE0X,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']"
2pYuTXL9WWDLbhxxOUai5Y,3CvncNwuUuYrEibiDhp7rk,[]
4VkNdzQnGor3tGvH7kFKJD,3ntfwOld7emkBpsoXmE0ln,['gospel']
6OtAHPZcJVcQQrKVvihhQh,7fRw4ouudxR1jHgyrTIKuY,"['australian talent show', 'nz christian', 'nz pop']"
0WZqP2WahJbKURqUK3fBPk,7Hf9AwMO37bSdxHb0FBGmO,"['latin arena pop', 'latin pop', 'mexican pop']"
7zaZlzl0XhthNwH3GQcyZ0,7jy3rLJdDQY21OgRLCZ9sD,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
2OQ6a4CfUeYskpTTgyawyJ,4yiQZ8tQPux8cPriYMWUFP,"['dance pop', 'pop']"
7CCb8IeGwXfnENvvGnCk9c,1gPhS1zisyXr5dHTYZyiMe,"['baton rouge rap', 'rap', 'trap']"
4yjB96a1tM236zIp7N3hfQ,3nKWlekyskH6bAM2Vat1hE,[]
3CXKs2k4ieHORiGjAR1skz,4c53HsWyKxAShaNin1tx4q,[]
2j77VezwkZcZnWZk9Yydum,78udmCDNaDu5jqfVnBqwia,"['soft rock', 'yacht rock']"
