,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
593,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,audio_features,0hrBpAOgrt8RXigk83LLNE,spotify:track:0hrBpAOgrt8RXigk83LLNE,https://api.spotify.com/v1/tracks/0hrBpAOgrt8RXigk83LLNE,https://api.spotify.com/v1/audio-analysis/0hrBpAOgrt8RXigk83LLNE,191240,4
594,0.828,0.581,11,-9.909,1,0.0725,0.0378,0.0,0.103,0.843,143.995,audio_features,2CoMYp2uIKsT09nreEZnZn,spotify:track:2CoMYp2uIKsT09nreEZnZn,https://api.spotify.com/v1/tracks/2CoMYp2uIKsT09nreEZnZn,https://api.spotify.com/v1/audio-analysis/2CoMYp2uIKsT09nreEZnZn,155060,4
595,0.953,0.627,9,-8.893,0,0.282,0.0241,0.0,0.111,0.529,101.007,audio_features,4gxh3vX2vDeiey5cDQvXDR,spotify:track:4gxh3vX2vDeiey5cDQvXDR,https://api.spotify.com/v1/tracks/4gxh3vX2vDeiey5cDQvXDR,https://api.spotify.com/v1/audio-analysis/4gxh3vX2vDeiey5cDQvXDR,118544,4
596,0.729,0.72,3,-6.692,1,0.037,0.126,0.347,0.178,0.0389,122.011,audio_features,5GXeNbxOEbd7sKrbsVLVVx,spotify:track:5GXeNbxOEbd7sKrbsVLVVx,https://api.spotify.com/v1/tracks/5GXeNbxOEbd7sKrbsVLVVx,https://api.spotify.com/v1/audio-analysis/5GXeNbxOEbd7sKrbsVLVVx,578041,4
597,0.656,0.45,1,-7.725,1,0.0891,0.288,0.0,0.0861,0.427,133.959,audio_features,4MHVcFJ435x39oE70nAa2B,spotify:track:4MHVcFJ435x39oE70nAa2B,https://api.spotify.com/v1/tracks/4MHVcFJ435x39oE70nAa2B,https://api.spotify.com/v1/audio-analysis/4MHVcFJ435x39oE70nAa2B,285547,4
598,0.498,0.824,5,-7.832,0,0.132,0.0641,0.000112,0.18,0.549,157.04,audio_features,0z1d5h194QHSRIk7tRNS9c,spotify:track:0z1d5h194QHSRIk7tRNS9c,https://api.spotify.com/v1/tracks/0z1d5h194QHSRIk7tRNS9c,https://api.spotify.com/v1/audio-analysis/0z1d5h194QHSRIk7tRNS9c,251627,4
599,0.352,0.745,4,-7.484,0,0.0498,0.00463,0.0,0.345,0.136,142.918,audio_features,3IFZzOD4CNmZoO5NFnASND,spotify:track:3IFZzOD4CNmZoO5NFnASND,https://api.spotify.com/v1/tracks/3IFZzOD4CNmZoO5NFnASND,https://api.spotify.com/v1/audio-analysis/3IFZzOD4CNmZoO5NFnASND,122517,4
600,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053,audio_features,2MUKw7zEirXqdZZ3xC4hOf,spotify:track:2MUKw7zEirXqdZZ3xC4hOf,https://api.spotify.com/v1/tracks/2MUKw7zEirXqdZZ3xC4hOf,https://api.spotify.com/v1/audio-analysis/2MUKw7zEirXqdZZ3xC4hOf,208505,4
601,0.968,0.87,9,-4.805,1,0.123,0.00416,0.00628,0.0789,0.567,130.052,audio_features,5bZ5HXF6yBsCdL6YQIrcY5,spotify:track:5bZ5HXF6yBsCdL6YQIrcY5,https://api.spotify.com/v1/tracks/5bZ5HXF6yBsCdL6YQIrcY5,https://api.spotify.com/v1/audio-analysis/5bZ5HXF6yBsCdL6YQIrcY5,200742,4
602,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,audio_features,1m2xMsxbtxv21Brome189p,spotify:track:1m2xMsxbtxv21Brome189p,https://api.spotify.com/v1/tracks/1m2xMsxbtxv21Brome189p,https://api.spotify.com/v1/audio-analysis/1m2xMsxbtxv21Brome189p,296693,4
